city,year,sport,discipline,event,gender,country_code,country,event_gender,medal,GDP
Seoul,1988,Wrestling,Wrestling Free.,74 - 82kg (middleweight),Men,TUR,Turkey,M,Silver,90852814004.9917
Seoul,1988,Wrestling,Wrestling Free.,74 - 82kg (middleweight),Men,KOR,"Korea, South",M,Gold,196964195387.371
Seoul,1988,Wrestling,Wrestling Free.,100 - 130kg (super heavyweight),Men,USA,United States,M,Silver,5252629000000
Seoul,1988,Wrestling,Wrestling Free.,62 - 68kg (lightweight),Men,USA,United States,M,Bronze,5252629000000
Seoul,1988,Wrestling,Wrestling Free.,- 48kg (light-flyweight),Men,JPN,Japan,M,Gold,3050637784817.52
Seoul,1988,Wrestling,Wrestling Free.,90 - 100kg (heavyweight),Men,ROU,Romania,M,Gold,40809523809.5238
Seoul,1988,Wrestling,Wrestling Free.,68 - 74kg (welterweight),Men,USA,United States,M,Gold,5252629000000
Seoul,1988,Wrestling,Wrestling Free.,57 - 62kg (featherweight),Men,USA,United States,M,Gold,5252629000000
Seoul,1988,Wrestling,Wrestling Free.,62 - 68kg (lightweight),Men,KOR,"Korea, South",M,Silver,196964195387.371
Seoul,1988,Wrestling,Wrestling Free.,52 - 57kg (bantamweight),Men,KOR,"Korea, South",M,Bronze,196964195387.371
Seoul,1988,Wrestling,Wrestling Free.,48 - 52kg (flyweight),Men,JPN,Japan,M,Gold,3050637784817.52
Seoul,1988,Wrestling,Wrestling Free.,82 - 90kg (light-heavyweight),Men,KOR,"Korea, South",M,Bronze,196964195387.371
Seoul,1988,Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),Men,JPN,Japan,M,Silver,3050637784817.52
Seoul,1988,Wrestling,Wrestling Gre-R,62 - 68kg (lightweight),Men,KOR,"Korea, South",M,Silver,196964195387.371
Seoul,1988,Wrestling,Wrestling Gre-R,57 - 62kg (featherweight),Men,KOR,"Korea, South",M,Bronze,196964195387.371
Seoul,1988,Wrestling,Wrestling Gre-R,100 - 130kg (super heavyweight),Men,SWE,Sweden,M,Bronze,204068257817.6
Seoul,1988,Wrestling,Wrestling Gre-R,- 48kg (light-flyweight),Men,ITA,Italy,M,Gold,888667913418.625
Seoul,1988,Wrestling,Wrestling Gre-R,90 - 100kg (heavyweight),Men,USA,United States,M,Bronze,5252629000000
Seoul,1988,Wrestling,Wrestling Gre-R,62 - 68kg (lightweight),Men,FIN,Finland,M,Bronze,109103056147.832
Seoul,1988,Wrestling,Wrestling Gre-R,82 - 90kg (light-heavyweight),Men,FIN,Finland,M,Silver,109103056147.832
Seoul,1988,Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),Men,NOR,Norway,M,Gold,101900260856.222
Seoul,1988,Wrestling,Wrestling Gre-R,74 - 82kg (middleweight),Men,KOR,"Korea, South",M,Bronze,196964195387.371
Seoul,1988,Wrestling,Wrestling Gre-R,68 - 74kg (welterweight),Men,KOR,"Korea, South",M,Gold,196964195387.371
Seoul,1988,Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),Men,KOR,"Korea, South",M,Bronze,196964195387.371
Barcelona,1992,Aquatics,Diving,3m springboard,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Diving,10m platform,Men,CHN,China,M,Bronze,426915712711.146
Barcelona,1992,Aquatics,Diving,10m platform,Women,CHN,China,W,Gold,426915712711.146
Barcelona,1992,Aquatics,Diving,10m platform,Men,CHN,China,M,Gold,426915712711.146
Barcelona,1992,Aquatics,Diving,3m springboard,Men,CHN,China,M,Silver,426915712711.146
Barcelona,1992,Aquatics,Diving,10m platform,Women,USA,United States,W,Bronze,6539299000000
Barcelona,1992,Aquatics,Diving,3m springboard,Women,CHN,China,W,Gold,426915712711.146
Barcelona,1992,Aquatics,Diving,10m platform,Men,USA,United States,M,Silver,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,100m freestyle,Men,BRA,Brazil,M,Silver,400599250000
Barcelona,1992,Aquatics,Swimming,200m backstroke,Women,HUN,Hungary,W,Gold,38724945367.8583
Barcelona,1992,Aquatics,Swimming,1500m freestyle,Men,AUS,Australia,M,Silver,325692532492.502
Barcelona,1992,Aquatics,Swimming,50m freestyle,Women,CHN,China,W,Silver,426915712711.146
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Women,CHN,China,W,Silver,426915712711.146
Barcelona,1992,Aquatics,Swimming,200m individual medley,Men,HUN,Hungary,M,Gold,38724945367.8583
Barcelona,1992,Aquatics,Swimming,200m backstroke,Men,ESP,Spain,M,Gold,629202392003.901
Barcelona,1992,Aquatics,Swimming,200m freestyle,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,400m individual medley,Men,HUN,Hungary,M,Gold,38724945367.8583
Barcelona,1992,Aquatics,Swimming,100m breaststroke,Women,USA,United States,W,Silver,6539299000000
Barcelona,1992,Aquatics,Swimming,800m freestyle,Women,AUS,Australia,W,Silver,325692532492.502
Barcelona,1992,Aquatics,Swimming,100m butterfly,Men,POL,Poland,M,Silver,94337050693.2727
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Women,CHN,China,W,Silver,426915712711.146
Barcelona,1992,Aquatics,Swimming,100m breaststroke,Men,AUS,Australia,M,Bronze,325692532492.502
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,100m freestyle,Men,FRA,France,M,Bronze,1408724907063.2
Barcelona,1992,Aquatics,Swimming,4x200m freestyle relay,Men,SWE,Sweden,M,Silver,280312318915.485
Barcelona,1992,Aquatics,Swimming,100m freestyle,Women,CHN,China,W,Gold,426915712711.146
Barcelona,1992,Aquatics,Swimming,400m freestyle,Men,AUS,Australia,M,Silver,325692532492.502
Barcelona,1992,Aquatics,Swimming,200m backstroke,Men,ITA,Italy,M,Bronze,1315806985860.17
Barcelona,1992,Aquatics,Swimming,200m backstroke,Women,AUS,Australia,W,Bronze,325692532492.502
Barcelona,1992,Aquatics,Swimming,100m butterfly,Women,FRA,France,W,Bronze,1408724907063.2
Barcelona,1992,Aquatics,Swimming,400m individual medley,Men,ITA,Italy,M,Bronze,1315806985860.17
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Men,CAN,Canada,M,Bronze,592387689252.916
Barcelona,1992,Aquatics,Swimming,4x200m freestyle relay,Men,USA,United States,M,Bronze,6539299000000
Barcelona,1992,Aquatics,Swimming,200m breaststroke,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,100m freestyle,Women,USA,United States,W,Silver,6539299000000
Barcelona,1992,Aquatics,Swimming,200m breaststroke,Women,JPN,Japan,W,Gold,3897826229662.86
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,100m backstroke,Women,HUN,Hungary,W,Silver,38724945367.8583
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Women,CHN,China,W,Silver,426915712711.146
Barcelona,1992,Aquatics,Swimming,100m backstroke,Men,CAN,Canada,M,Gold,592387689252.916
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Men,CAN,Canada,M,Bronze,592387689252.916
Barcelona,1992,Aquatics,Swimming,200m freestyle,Men,FIN,Finland,M,Bronze,112625431377.754
Barcelona,1992,Aquatics,Swimming,200m butterfly,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,200m freestyle,Men,SWE,Sweden,M,Silver,280312318915.485
Barcelona,1992,Aquatics,Swimming,400m individual medley,Women,HUN,Hungary,W,Gold,38724945367.8583
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Men,CAN,Canada,M,Bronze,592387689252.916
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,200m breaststroke,Women,CHN,China,W,Silver,426915712711.146
Barcelona,1992,Aquatics,Swimming,4x200m freestyle relay,Men,USA,United States,M,Bronze,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,4x200m freestyle relay,Men,SWE,Sweden,M,Silver,280312318915.485
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,200m breaststroke,Women,USA,United States,W,Bronze,6539299000000
Barcelona,1992,Aquatics,Swimming,200m butterfly,Women,AUS,Australia,W,Bronze,325692532492.502
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,4x200m freestyle relay,Men,SWE,Sweden,M,Silver,280312318915.485
Barcelona,1992,Aquatics,Swimming,200m individual medley,Men,HUN,Hungary,M,Bronze,38724945367.8583
Barcelona,1992,Aquatics,Swimming,200m individual medley,Men,USA,United States,M,Silver,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,100m breaststroke,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,50m freestyle,Men,USA,United States,M,Silver,6539299000000
Barcelona,1992,Aquatics,Swimming,50m freestyle,Women,CHN,China,W,Gold,426915712711.146
Barcelona,1992,Aquatics,Swimming,200m breaststroke,Men,GBR,United Kingdom,M,Bronze,1179659529659.53
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,1500m freestyle,Men,AUS,Australia,M,Gold,325692532492.502
Barcelona,1992,Aquatics,Swimming,400m individual medley,Women,CHN,China,W,Silver,426915712711.146
Barcelona,1992,Aquatics,Swimming,400m freestyle,Women,USA,United States,W,Silver,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,50m freestyle,Women,USA,United States,W,Bronze,6539299000000
Barcelona,1992,Aquatics,Swimming,200m individual medley,Women,USA,United States,W,Silver,6539299000000
Barcelona,1992,Aquatics,Swimming,100m breaststroke,Men,HUN,Hungary,M,Silver,38724945367.8583
Barcelona,1992,Aquatics,Swimming,800m freestyle,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Men,CAN,Canada,M,Bronze,592387689252.916
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,200m individual medley,Women,CHN,China,W,Gold,426915712711.146
Barcelona,1992,Aquatics,Swimming,4x200m freestyle relay,Men,USA,United States,M,Bronze,6539299000000
Barcelona,1992,Aquatics,Swimming,200m breaststroke,Men,HUN,Hungary,M,Silver,38724945367.8583
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,4x200m freestyle relay,Men,USA,United States,M,Bronze,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Women,CHN,China,W,Silver,426915712711.146
Barcelona,1992,Aquatics,Swimming,200m butterfly,Men,NZL,New Zealand,M,Silver,41649298170.9911
Barcelona,1992,Aquatics,Swimming,400m freestyle,Women,AUS,Australia,W,Bronze,325692532492.502
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,100m butterfly,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,100m backstroke,Women,HUN,Hungary,W,Gold,38724945367.8583
Barcelona,1992,Aquatics,Swimming,400m individual medley,Men,USA,United States,M,Silver,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,400m individual medley,Women,USA,United States,W,Bronze,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,100m butterfly,Women,CHN,China,W,Gold,426915712711.146
Barcelona,1992,Aquatics,Swimming,200m butterfly,Women,CHN,China,W,Silver,426915712711.146
Barcelona,1992,Aquatics,Swimming,4x200m freestyle relay,Men,USA,United States,M,Bronze,6539299000000
Barcelona,1992,Aquatics,Swimming,200m butterfly,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,50m freestyle,Men,USA,United States,M,Bronze,6539299000000
Barcelona,1992,Aquatics,Swimming,100m breaststroke,Women,AUS,Australia,W,Bronze,325692532492.502
Barcelona,1992,Aquatics,Swimming,200m butterfly,Men,FRA,France,M,Bronze,1408724907063.2
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,4x200m freestyle relay,Men,SWE,Sweden,M,Silver,280312318915.485
Barcelona,1992,Aquatics,Swimming,100m backstroke,Men,USA,United States,M,Silver,6539299000000
Barcelona,1992,Aquatics,Swimming,100m butterfly,Women,USA,United States,W,Silver,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m freestyle relay,Women,CHN,China,W,Silver,426915712711.146
Barcelona,1992,Aquatics,Swimming,100m backstroke,Women,USA,United States,W,Bronze,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Men,CAN,Canada,M,Bronze,592387689252.916
Barcelona,1992,Aquatics,Swimming,100m backstroke,Men,USA,United States,M,Bronze,6539299000000
Barcelona,1992,Aquatics,Swimming,400m freestyle,Men,SWE,Sweden,M,Bronze,280312318915.485
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,4x100m medley relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Aquatics,Swimming,100m butterfly,Men,SUR,Suriname,M,Bronze,404600000
Barcelona,1992,Aquatics,Swimming,4x200m freestyle relay,Men,USA,United States,M,Bronze,6539299000000
Barcelona,1992,Aquatics,Synchronized S.,duet,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Synchronized S.,duet,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Synchronized S.,duet,Women,JPN,Japan,W,Bronze,3897826229662.86
Barcelona,1992,Aquatics,Synchronized S.,solo,Women,CAN,Canada,W,Gold,592387689252.916
Barcelona,1992,Aquatics,Synchronized S.,solo,Women,JPN,Japan,W,Bronze,3897826229662.86
Barcelona,1992,Aquatics,Synchronized S.,solo,Women,USA,United States,W,Gold,6539299000000
Barcelona,1992,Aquatics,Synchronized S.,duet,Women,JPN,Japan,W,Bronze,3897826229662.86
Barcelona,1992,Aquatics,Synchronized S.,duet,Women,CAN,Canada,W,Silver,592387689252.916
Barcelona,1992,Aquatics,Synchronized S.,duet,Women,CAN,Canada,W,Silver,592387689252.916
Barcelona,1992,Aquatics,Water polo,water polo,Men,ESP,Spain,M,Silver,629202392003.901
Barcelona,1992,Aquatics,Water polo,water polo,Men,ITA,Italy,M,Gold,1315806985860.17
Barcelona,1992,Aquatics,Water polo,water polo,Men,ESP,Spain,M,Silver,629202392003.901
Barcelona,1992,Aquatics,Water polo,water polo,Men,ESP,Spain,M,Silver,629202392003.901
Barcelona,1992,Aquatics,Water polo,water polo,Men,ITA,Italy,M,Gold,1315806985860.17
Barcelona,1992,Aquatics,Water polo,water polo,Men,ESP,Spain,M,Silver,629202392003.901
Barcelona,1992,Aquatics,Water polo,water polo,Men,ESP,Spain,M,Silver,629202392003.901
Barcelona,1992,Aquatics,Water polo,water polo,Men,ESP,Spain,M,Silver,629202392003.901
Barcelona,1992,Aquatics,Water polo,water polo,Men,ESP,Spain,M,Silver,629202392003.901
Barcelona,1992,Aquatics,Water polo,water polo,Men,ESP,Spain,M,Silver,629202392003.901
Barcelona,1992,Aquatics,Water polo,water polo,Men,ITA,Italy,M,Gold,1315806985860.17
Barcelona,1992,Aquatics,Water polo,water polo,Men,ITA,Italy,M,Gold,1315806985860.17
Barcelona,1992,Aquatics,Water polo,water polo,Men,ESP,Spain,M,Silver,629202392003.901
Barcelona,1992,Aquatics,Water polo,water polo,Men,ITA,Italy,M,Gold,1315806985860.17
Barcelona,1992,Aquatics,Water polo,water polo,Men,ITA,Italy,M,Gold,1315806985860.17
Barcelona,1992,Aquatics,Water polo,water polo,Men,ITA,Italy,M,Gold,1315806985860.17
Barcelona,1992,Aquatics,Water polo,water polo,Men,ITA,Italy,M,Gold,1315806985860.17
Barcelona,1992,Aquatics,Water polo,water polo,Men,ITA,Italy,M,Gold,1315806985860.17
Barcelona,1992,Aquatics,Water polo,water polo,Men,ITA,Italy,M,Gold,1315806985860.17
Barcelona,1992,Aquatics,Water polo,water polo,Men,ESP,Spain,M,Silver,629202392003.901
Barcelona,1992,Aquatics,Water polo,water polo,Men,ESP,Spain,M,Silver,629202392003.901
Barcelona,1992,Aquatics,Water polo,water polo,Men,ITA,Italy,M,Gold,1315806985860.17
Barcelona,1992,Aquatics,Water polo,water polo,Men,ITA,Italy,M,Gold,1315806985860.17
Barcelona,1992,Aquatics,Water polo,water polo,Men,ESP,Spain,M,Silver,629202392003.901
Barcelona,1992,Aquatics,Water polo,water polo,Men,ITA,Italy,M,Gold,1315806985860.17
Barcelona,1992,Aquatics,Water polo,water polo,Men,ESP,Spain,M,Silver,629202392003.901
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),Women,CHN,China,W,Silver,426915712711.146
Barcelona,1992,Archery,Archery,individual (FITA Olympic round - 70m),Men,KOR,"Korea, South",M,Silver,350051111253.443
Barcelona,1992,Archery,Archery,individual (FITA Olympic round - 70m),Women,KOR,"Korea, South",W,Gold,350051111253.443
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),Women,KOR,"Korea, South",W,Gold,350051111253.443
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),Men,ESP,Spain,M,Gold,629202392003.901
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),Men,FIN,Finland,M,Silver,112625431377.754
Barcelona,1992,Archery,Archery,individual (FITA Olympic round - 70m),Men,FRA,France,M,Gold,1408724907063.2
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),Men,ESP,Spain,M,Gold,629202392003.901
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),Women,CHN,China,W,Silver,426915712711.146
Barcelona,1992,Archery,Archery,individual (FITA Olympic round - 70m),Men,GBR,United Kingdom,M,Bronze,1179659529659.53
Barcelona,1992,Archery,Archery,individual (FITA Olympic round - 70m),Women,KOR,"Korea, South",W,Silver,350051111253.443
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),Women,KOR,"Korea, South",W,Gold,350051111253.443
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),Women,KOR,"Korea, South",W,Gold,350051111253.443
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),Men,GBR,United Kingdom,M,Bronze,1179659529659.53
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),Men,GBR,United Kingdom,M,Bronze,1179659529659.53
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),Men,ESP,Spain,M,Gold,629202392003.901
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),Men,FIN,Finland,M,Silver,112625431377.754
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),Men,GBR,United Kingdom,M,Bronze,1179659529659.53
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),Men,FIN,Finland,M,Silver,112625431377.754
Barcelona,1992,Archery,Archery,team (FITA Olympic round - 70m),Women,CHN,China,W,Silver,426915712711.146
Barcelona,1992,Athletics,Athletics,400m,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Athletics,Athletics,4x100m relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Athletics,Athletics,5000m,Men,KEN,Kenya,M,Silver,8209129171.73649
Barcelona,1992,Athletics,Athletics,110m hurdles,Men,USA,United States,M,Silver,6539299000000
Barcelona,1992,Athletics,Athletics,4x400m relay,Women,USA,United States,W,Silver,6539299000000
Barcelona,1992,Athletics,Athletics,20km walk,Men,CAN,Canada,M,Silver,592387689252.916
Barcelona,1992,Athletics,Athletics,10000m walk,Women,CHN,China,W,Bronze,426915712711.146
Barcelona,1992,Athletics,Athletics,triple jump,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Athletics,Athletics,20km walk,Men,ESP,Spain,M,Gold,629202392003.901
Barcelona,1992,Athletics,Athletics,4x400m relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Athletics,Athletics,400m hurdles,Men,GBR,United Kingdom,M,Bronze,1179659529659.53
Barcelona,1992,Athletics,Athletics,4x400m relay,Men,USA,United States,M,Gold,6539299000000
Barcelona,1992,Athletics,Athletics,high jump,Men,POL,Poland,M,Bronze,94337050693.2727
Barcelona,1992,Athletics,Athletics,3000m steeplechase,Men,KEN,Kenya,M,Gold,8209129171.73649
Barcelona,1992,Athletics,Athletics,4x100m relay,Men,CUB,Cuba,M,Bronze,22085858243.2432
Barcelona,1992,Athletics,Athletics,20km walk,Men,ITA,Italy,M,Bronze,1315806985860.17
